target_id,run_index,start,end,presentation_speaker,adjudicated
PASSION24.TEXT.RELATED_HOUR_17.BODY.P114,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P115,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P116,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P117,1,0,59,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P118,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P119,1,0,161,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P120,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P121,1,0,34,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P122,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P123,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P124,1,0,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P125,1,0,82,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P126,1,0,22,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P127,1,0,143,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P128,1,0,131,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P129,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P130,1,0,66,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P131,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P132,1,0,188,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P133,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P134,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P135,1,0,83,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P136,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P137,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P138,1,0,20,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P139,1,0,69,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P141,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P149,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P150,1,0,39,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P151,1,0,33,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P152,1,0,140,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P153,1,0,141,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P154,1,0,42,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P155,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P156,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P157,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P158,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P159,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P160,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P161,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P162,1,0,208,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P163,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P164,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P165,1,0,21,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P166,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P167,1,0,28,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P168,1,0,112,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P169,1,0,111,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P170,1,0,86,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P171,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P178,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P179,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P180,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P181,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P182,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P183,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P184,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P185,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P186,1,0,33,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P187,1,0,40,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P188,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P190,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P191,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P193,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P194,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P195,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P196,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P197,1,0,36,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P198,1,0,214,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P199,1,0,151,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P200,1,0,32,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P201,1,0,82,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P202,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P203,1,0,242,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P204,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P205,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P206,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P207,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P208,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P209,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P210,1,0,228,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P211,1,0,91,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P212,1,0,142,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P213,1,0,224,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P214,1,0,126,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P215,1,0,183,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P216,1,0,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P217,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P218,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P219,1,0,80,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P220,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P221,1,0,171,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P222,1,0,45,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P223,1,0,194,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P224,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P225,1,0,83,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P226,1,0,12,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P012,1,16,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P013,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P014,1,0,133,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P015,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P016,1,0,127,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P017,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P018,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P019,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P023,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P024,1,0,457,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P025,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P026,1,0,43,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P027,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P028,1,0,158,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P029,1,0,142,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P030,1,0,189,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P031,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P032,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P033,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P034,1,0,206,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P035,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,1,242,430,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P038,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P039,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P040,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P041,1,0,277,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P047,1,0,283,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P049,1,0,240,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,1,16,158,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P069,1,40,182,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P070,1,0,189,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P071,1,0,329,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,1,0,273,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P073,1,13,221,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P074,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P075,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P080,1,16,155,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P081,1,0,112,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P083,1,0,91,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P084,1,0,105,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P085,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P086,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P088,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P089,1,0,245,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P090,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P091,1,0,159,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P092,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P093,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_18.BODY.P094,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P009,1,0,299,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P010,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P011,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P012,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P013,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P014,1,0,140,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P015,1,0,214,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P016,1,0,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P017,1,0,175,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P021,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P022,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P023,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P024,1,0,117,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P025,1,0,166,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P026,1,0,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P027,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P028,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P029,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P030,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P031,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P032,1,0,131,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P033,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P041,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P042,1,0,521,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P043,1,0,584,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P044,1,0,79,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P045,1,0,111,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P046,1,0,425,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P047,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P048,1,0,335,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P049,1,0,290,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P050,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P051,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P052,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P053,1,0,428,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P054,1,0,69,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P055,1,0,135,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P056,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P059,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P060,1,0,201,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P066,1,0,170,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P071,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P072,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P073,1,0,287,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,1,0,316,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P077,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P078,1,0,323,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P079,1,0,692,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_19.BODY.P080,1,0,337,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P008,1,0,319,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P009,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P010,1,0,30,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P011,1,0,322,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P012,1,0,80,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P013,1,0,318,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P014,1,0,400,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P017,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P018,1,0,131,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P021,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,1,0,107,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,1,0,312,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P025,1,0,102,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P026,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P027,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,1,0,412,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P031,1,0,319,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_20.BODY.P032,1,0,396,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P013,1,27,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P021,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P030,1,0,101,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P031,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P032,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P033,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P034,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P035,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P036,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P037,1,0,193,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P038,1,0,155,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P039,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P040,1,0,96,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P041,1,0,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P042,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P043,1,0,223,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P044,1,0,42,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P045,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P046,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P049,1,13,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P050,1,0,221,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P056,1,13,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P057,1,13,259,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P059,1,26,93,JESUS,YES
PASSION24.TEXT.RELATED_HOUR_21.BODY.P083,1,0,128,MARY,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P084,1,0,414,MARY,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P085,1,0,53,MARY,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P089,1,0,299,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P090,1,0,281,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P093,1,54,292,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P094,1,0,267,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P095,1,0,105,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P096,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P103,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P104,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P105,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P106,1,0,167,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P107,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P108,1,0,1130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P114,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P115,1,0,170,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P116,1,0,452,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P117,1,0,628,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P118,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P119,1,0,535,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P120,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P121,1,0,198,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P122,1,0,349,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P123,1,0,224,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P128,1,0,114,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P129,1,0,164,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P130,1,0,375,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P131,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P132,1,0,152,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P133,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P134,1,0,206,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P135,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P136,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P137,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P139,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P140,1,0,177,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P141,1,0,264,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P142,1,0,148,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P143,1,0,234,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P144,1,0,160,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P145,1,0,288,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P146,1,0,306,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P147,1,0,164,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P148,1,0,206,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P149,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P150,1,0,148,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P151,1,0,233,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P153,1,0,203,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P154,1,0,289,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P155,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P156,1,0,307,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P157,1,0,249,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P158,1,0,183,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P159,1,0,142,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P160,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P161,1,0,239,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P162,1,0,229,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P163,1,0,355,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P164,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P165,1,0,358,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P166,1,0,352,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P167,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P168,1,0,285,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P169,1,17,170,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P170,1,0,232,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P171,1,0,151,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P172,1,0,208,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P173,1,0,345,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P174,1,0,126,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P175,1,0,143,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P176,1,0,212,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P177,1,0,198,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P178,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_21.BODY.P179,1,0,34,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P009,1,136,344,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P010,1,0,277,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P011,1,0,139,JESUS,NO
