group_key,para_id,start,end,text_sha256
PASSION24.TEXT.RELATED_HOUR_18.BODY.P023:0-123,PASSION24.TEXT.RELATED_HOUR_18.BODY.P023,0,123,3b9dbfe1a65cb9ea07ba5f814c57f426e2d23af138b19709aff2f3f2bd60de80
PASSION24.TEXT.RELATED_HOUR_18.BODY.P024:0-457,PASSION24.TEXT.RELATED_HOUR_18.BODY.P024,0,457,ddffcc10df410c27b51f75b3a8f0c3dc16c6ac007bd759131a4afc34fbda4569
PASSION24.TEXT.RELATED_HOUR_18.BODY.P025:0-130,PASSION24.TEXT.RELATED_HOUR_18.BODY.P025,0,130,60e2985fe02c42816c456bf30603127860512720cc5b2799600d64e2233ca931
PASSION24.TEXT.RELATED_HOUR_18.BODY.P026:0-43,PASSION24.TEXT.RELATED_HOUR_18.BODY.P026,0,43,0dfe6ed4682f2bd41064070e2c4697e33e778492399762b9407c08eb4816b0a9
PASSION24.TEXT.RELATED_HOUR_18.BODY.P027:0-61,PASSION24.TEXT.RELATED_HOUR_18.BODY.P027,0,61,e41e727294fe60c3626044a5612f27277fc1e370c188742aa9de05279ed96cab
PASSION24.TEXT.RELATED_HOUR_18.BODY.P028:0-158,PASSION24.TEXT.RELATED_HOUR_18.BODY.P028,0,158,9961e755b824f485ec3c31323860230ff8e9fdff16de9df251130342997c2f3e
PASSION24.TEXT.RELATED_HOUR_18.BODY.P029:0-142,PASSION24.TEXT.RELATED_HOUR_18.BODY.P029,0,142,56015ea5b7df87d6a02a76ee816c0199ed869852ac863009e94b00c97eada0e9
PASSION24.TEXT.RELATED_HOUR_18.BODY.P030:0-189,PASSION24.TEXT.RELATED_HOUR_18.BODY.P030,0,189,268d8bf417133a51dd97d3cc2f35f914d091df64b8f55f34c7b02bf16dd09043
PASSION24.TEXT.RELATED_HOUR_18.BODY.P031:0-120,PASSION24.TEXT.RELATED_HOUR_18.BODY.P031,0,120,994bc002d402827bb57285ae1e8e09965d7ee6b3974919dada299434cb488ef8
PASSION24.TEXT.RELATED_HOUR_18.BODY.P032:0-187,PASSION24.TEXT.RELATED_HOUR_18.BODY.P032,0,187,13c83d446bb164d525168adbe1fb7cdea6b2dad9aaa6b0415c73654c76819beb
PASSION24.TEXT.RELATED_HOUR_18.BODY.P033:0-139,PASSION24.TEXT.RELATED_HOUR_18.BODY.P033,0,139,e89fd9347b21282e66dca3a3d6fdf13dd75a526b9588cb683283c9376609c61f
PASSION24.TEXT.RELATED_HOUR_18.BODY.P034:0-206,PASSION24.TEXT.RELATED_HOUR_18.BODY.P034,0,206,732dcefd31615c9c2725c0a32a07805b0cf27ce25af7fa0c76b7c348a160b848
PASSION24.TEXT.RELATED_HOUR_18.BODY.P035:0-105,PASSION24.TEXT.RELATED_HOUR_18.BODY.P035,0,105,b49af1bad71310b8c952493701baec31731c2e6e0ea5cc32afca96bf06f01f96
PASSION24.TEXT.RELATED_HOUR_18.BODY.P036:0-142,PASSION24.TEXT.RELATED_HOUR_18.BODY.P036,0,142,dfff636d29d471221e577ebcdc8a2f5f4fcfaa5dba36954ab60eaddb58d7676e
PASSION24.TEXT.RELATED_HOUR_18.BODY.P037:0-430,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,0,430,1fd7e12bc0bbdebf2cdb88104747fb5f9f05e40ea333387a9a81fc6f49f52b57
PASSION24.TEXT.RELATED_HOUR_18.BODY.P038:0-90,PASSION24.TEXT.RELATED_HOUR_18.BODY.P038,0,90,63459f91f4c65788b71f15d3f6db45651058e0df66eb4caa6dd3635f66c9fd46
PASSION24.TEXT.RELATED_HOUR_18.BODY.P039:0-132,PASSION24.TEXT.RELATED_HOUR_18.BODY.P039,0,132,1dff2a7cc0fa52f55a46d4987a268f88af4441cc427fb95624f92a5d90b11d0c
PASSION24.TEXT.RELATED_HOUR_18.BODY.P040:0-97,PASSION24.TEXT.RELATED_HOUR_18.BODY.P040,0,97,2a85e2177ad9846f88ccf2bb0425258f18e44231563b88e27d2234c4598b4e6f
PASSION24.TEXT.RELATED_HOUR_18.BODY.P041:0-278,PASSION24.TEXT.RELATED_HOUR_18.BODY.P041,0,278,0abb04f263174d36ce374fd857cae7791f7099b32e113426d4615996b5ba9d16
PASSION24.TEXT.RELATED_HOUR_18.BODY.P042:0-103,PASSION24.TEXT.RELATED_HOUR_18.BODY.P042,0,103,64515aa74e98e18ba7bf43453edefe74f68eaa73bb1193c71d7656b381486f50
PASSION24.TEXT.RELATED_HOUR_18.BODY.P043:0-59,PASSION24.TEXT.RELATED_HOUR_18.BODY.P043,0,59,2da08adcab264e3d24dd3dabcb67a904d10d2881a71a90e2b6eedcaa11e4a402
PASSION24.TEXT.RELATED_HOUR_18.BODY.P044:0-175,PASSION24.TEXT.RELATED_HOUR_18.BODY.P044,0,175,4580646e627d8ab97cd2ff7055503aec704c0194bf7ba7206356a5bc32b01a3c
PASSION24.TEXT.RELATED_HOUR_18.BODY.P045:0-205,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,0,205,13a868539381553c0c65b2cff3a22b5d2cec52bec935235abdd6bebb4ce988f8
PASSION24.TEXT.RELATED_HOUR_18.BODY.P046:0-36,PASSION24.TEXT.RELATED_HOUR_18.BODY.P046,0,36,5e2648201253ae69b23613a2f778171b3926b7346aae96ea163801e1e923c3c3
PASSION24.TEXT.RELATED_HOUR_18.BODY.P047:0-284,PASSION24.TEXT.RELATED_HOUR_18.BODY.P047,0,284,e67fe98c15caf9d9582184f88a63bd868b37744741c280e531c1fa7f71097e19
PASSION24.TEXT.RELATED_HOUR_18.BODY.P048:0-228,PASSION24.TEXT.RELATED_HOUR_18.BODY.P048,0,228,1f13910e2a2ab0b793eca5aa0a5fd7423619563050bb2f49ef262b6bb21b6c9c
PASSION24.TEXT.RELATED_HOUR_18.BODY.P049:0-241,PASSION24.TEXT.RELATED_HOUR_18.BODY.P049,0,241,b8fca0fd2d60722a8c038f5c8ee91ad22df1b1228a67adb7ef59f33b66a87627
PASSION24.TEXT.RELATED_HOUR_18.BODY.P050:0-144,PASSION24.TEXT.RELATED_HOUR_18.BODY.P050,0,144,9a203aeec94b33081f42d89da7637bd0f73dc34a162ea03b5c73db1f9d8a184d
PASSION24.TEXT.RELATED_HOUR_18.BODY.P051:0-211,PASSION24.TEXT.RELATED_HOUR_18.BODY.P051,0,211,ee569cfb182b13e378c28d5b3ffef4fa45529acabb4856a72c06e8434fa6eb17
PASSION24.TEXT.RELATED_HOUR_18.BODY.P052:0-186,PASSION24.TEXT.RELATED_HOUR_18.BODY.P052,0,186,d9c3220485288507221701d5a9f22ec3929ddd10073c980a525a3d7906c26782
PASSION24.TEXT.RELATED_HOUR_18.BODY.P053:0-277,PASSION24.TEXT.RELATED_HOUR_18.BODY.P053,0,277,4374f846823e1f29d3d711cd08907f3b14e4f7d843a033fc7e30da20e9298a30
PASSION24.TEXT.RELATED_HOUR_18.BODY.P054:0-269,PASSION24.TEXT.RELATED_HOUR_18.BODY.P054,0,269,fabe5ae947c56ae07c5f511dd30231edd5cb86024301a083708e71a85a733ccb
PASSION24.TEXT.RELATED_HOUR_18.BODY.P055:0-66,PASSION24.TEXT.RELATED_HOUR_18.BODY.P055,0,66,338758525f5f8f71fbe33aa240613515b6b6853e95ff4a4ebe3e0de0a23c23fd
PASSION24.TEXT.RELATED_HOUR_18.BODY.P056:0-57,PASSION24.TEXT.RELATED_HOUR_18.BODY.P056,0,57,cc6fd974d049843ac69e526c23b1e9cb21ec4e5fce5fb931f480f42c5413311d
PASSION24.TEXT.RELATED_HOUR_18.BODY.P057:0-68,PASSION24.TEXT.RELATED_HOUR_18.BODY.P057,0,68,85ba9dc3284e214feaeea65c74f0504922c163fac58468a10f3d7b6875bd84d1
PASSION24.TEXT.RELATED_HOUR_18.BODY.P058:0-100,PASSION24.TEXT.RELATED_HOUR_18.BODY.P058,0,100,fcc4d4715fdb271b4069a2957f01d678404f639f4a89d1c6f7e13d17ab660e40
PASSION24.TEXT.RELATED_HOUR_18.BODY.P059:0-45,PASSION24.TEXT.RELATED_HOUR_18.BODY.P059,0,45,97f3aec1922fa1e9163335474cc28514eef4f14d58f7107fb0dac3491859985e
PASSION24.TEXT.RELATED_HOUR_18.BODY.P060:0-229,PASSION24.TEXT.RELATED_HOUR_18.BODY.P060,0,229,364649d916e6a9ed9f33e111388c8a2ceffc8ac74171f22e8eb22141c5b96342
PASSION24.TEXT.RELATED_HOUR_18.BODY.P061:0-174,PASSION24.TEXT.RELATED_HOUR_18.BODY.P061,0,174,359849a8426e61ce2974ec3bf0a5f3565d1b12e39662fccd29a875409cded062
PASSION24.TEXT.RELATED_HOUR_18.BODY.P062:0-159,PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,0,159,19f30c00052fea20609ba6053d348daf3593b67d35307b150836a454451c0c9c
PASSION24.TEXT.RELATED_HOUR_18.BODY.P063:0-94,PASSION24.TEXT.RELATED_HOUR_18.BODY.P063,0,94,08fb170cc127e171fde2d3fb67981b0a7fb51e0a8e6491e76ac764c93532ab19
PASSION24.TEXT.RELATED_HOUR_18.BODY.P064:0-198,PASSION24.TEXT.RELATED_HOUR_18.BODY.P064,0,198,e3b54ba44052fcc079b80cf30f56ca52e7034b1479eb7de90bfe899094cce3bd
PASSION24.TEXT.RELATED_HOUR_18.BODY.P065:0-119,PASSION24.TEXT.RELATED_HOUR_18.BODY.P065,0,119,600db0bc6ef886ad2fa2424fbc402acf0daafc27fbbc03eac680d7322e69c065
PASSION24.TEXT.RELATED_HOUR_18.BODY.P066:0-134,PASSION24.TEXT.RELATED_HOUR_18.BODY.P066,0,134,559847857ca2534222bca59c5e2eebe66ba81889c1ffa1840f903d764b88b50d
PASSION24.TEXT.RELATED_HOUR_18.BODY.P067:0-506,PASSION24.TEXT.RELATED_HOUR_18.BODY.P067,0,506,b5ebbe949f9e569c775bdbe170b4544e9d7d791d97d8071fab7203a4713f576b
PASSION24.TEXT.RELATED_HOUR_18.BODY.P068:0-191,PASSION24.TEXT.RELATED_HOUR_18.BODY.P068,0,191,0a9a5de98042585f4f052df192ef4572e7f2da52d83eccaca68cd65cd25063fe
PASSION24.TEXT.RELATED_HOUR_18.BODY.P069:0-182,PASSION24.TEXT.RELATED_HOUR_18.BODY.P069,0,182,f08b9e7ba74c8e9144240cbc8ce2286f865a9f4106de221109fc23ec15619a45
PASSION24.TEXT.RELATED_HOUR_18.BODY.P070:0-189,PASSION24.TEXT.RELATED_HOUR_18.BODY.P070,0,189,d5aecd62d9a27c462761127437ba43d3cae18c70796ed36c6aa6490ae1f60d30
PASSION24.TEXT.RELATED_HOUR_18.BODY.P071:0-329,PASSION24.TEXT.RELATED_HOUR_18.BODY.P071,0,329,753db28fa721f8c93502892cd488eddbd55158006e12b2692f381981915f9be4
PASSION24.TEXT.RELATED_HOUR_18.BODY.P072:0-274,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,0,274,1658fe0168998aada134e32d2473cda05b6fa68150da5fcbd9076c86a7341100
PASSION24.TEXT.RELATED_HOUR_18.BODY.P072:274-455,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,274,455,81175752180c92035050b02d48aef9c4088bbc599a07b342ef3b9d6a7cc7c30d
PASSION24.TEXT.RELATED_HOUR_18.BODY.P073:0-221,PASSION24.TEXT.RELATED_HOUR_18.BODY.P073,0,221,f9411f074e77d482c0aa7e5a2f49438058e90fa001ee8fa235be360a6ebcb338
PASSION24.TEXT.RELATED_HOUR_18.BODY.P074:0-93,PASSION24.TEXT.RELATED_HOUR_18.BODY.P074,0,93,1446a90eea3246a5822f63ca5529d22f65eee510b3266cc999e52a82678cd28b
PASSION24.TEXT.RELATED_HOUR_18.BODY.P075:0-66,PASSION24.TEXT.RELATED_HOUR_18.BODY.P075,0,66,31b187e029d449d177397274daace99ae528c0bf0f80f3fc0e66968c1483e33f
PASSION24.TEXT.RELATED_HOUR_18.BODY.P076:0-175,PASSION24.TEXT.RELATED_HOUR_18.BODY.P076,0,175,9ef028ec89ea8510dd6ff55fa78fa058ad39791c11b3bf0673000c363e542a6b
PASSION24.TEXT.RELATED_HOUR_18.BODY.P077:0-182,PASSION24.TEXT.RELATED_HOUR_18.BODY.P077,0,182,1b627f8b893576e56bfdd49f58beb0b974a97d48af25b0eb2a3314461c4f0f99
PASSION24.TEXT.RELATED_HOUR_18.BODY.P078:0-96,PASSION24.TEXT.RELATED_HOUR_18.BODY.P078,0,96,9a384d9302d9815d417bb0425b094f7d088a93e100082b55e2096be46fef2738
PASSION24.TEXT.RELATED_HOUR_18.BODY.P079:0-245,PASSION24.TEXT.RELATED_HOUR_18.BODY.P079,0,245,c44d3447c31f8cca8e89e015e6bdadb0f465db82deca87d5a4a3d73274af27ff
PASSION24.TEXT.RELATED_HOUR_18.BODY.P080:0-155,PASSION24.TEXT.RELATED_HOUR_18.BODY.P080,0,155,38bf7a086e236bc7da9255989e0067cc5e64301b11a733629c984afb94baa8a5
PASSION24.TEXT.RELATED_HOUR_18.BODY.P081:0-113,PASSION24.TEXT.RELATED_HOUR_18.BODY.P081,0,113,e368942461ca81cac9b0eb2f1d075ca7c8a73e92da0948cb880286622b442106
PASSION24.TEXT.RELATED_HOUR_18.BODY.P082:0-181,PASSION24.TEXT.RELATED_HOUR_18.BODY.P082,0,181,20ac8ac1876d67ad4f350ebde36135d389b494954c6357b4d6d41ad1c445a055
PASSION24.TEXT.RELATED_HOUR_18.BODY.P083:0-91,PASSION24.TEXT.RELATED_HOUR_18.BODY.P083,0,91,0ed5242de75bc2b9de77586dd8466fed840b03624a685ea6ec16a3ce71bad179
PASSION24.TEXT.RELATED_HOUR_18.BODY.P084:0-105,PASSION24.TEXT.RELATED_HOUR_18.BODY.P084,0,105,6e6b2df5ee20c6216d3d9001c2d0db8db17b90468ad79f486d4697bb1f924b7f
PASSION24.TEXT.RELATED_HOUR_18.BODY.P085:0-210,PASSION24.TEXT.RELATED_HOUR_18.BODY.P085,0,210,11ff618ed7c84891f5a174504534b99d8e6eb5b2974b9bd0a0e7ee0a98b32b43
PASSION24.TEXT.RELATED_HOUR_18.BODY.P086:0-151,PASSION24.TEXT.RELATED_HOUR_18.BODY.P086,0,151,9927018988efdadf5a3aa7b5f34fe598fb15ada2e30265083a4a7f96b88b09ee
PASSION24.TEXT.RELATED_HOUR_18.BODY.P087:0-13,PASSION24.TEXT.RELATED_HOUR_18.BODY.P087,0,13,b7a13e66f9301edfd6b0d99258e933165bcd5f8cfc794640cf20a61a65aa07c5
PASSION24.TEXT.RELATED_HOUR_18.BODY.P088:0-67,PASSION24.TEXT.RELATED_HOUR_18.BODY.P088,0,67,1da922eac165417e5ad30ca50db894968cbe0318a2d0a2f69df006832d00cde3
PASSION24.TEXT.RELATED_HOUR_18.BODY.P089:0-245,PASSION24.TEXT.RELATED_HOUR_18.BODY.P089,0,245,b49db81b7583fa08e9d602322ac7b2ab7b92580c464b87bfa7f596f0c665887a
PASSION24.TEXT.RELATED_HOUR_18.BODY.P090:0-47,PASSION24.TEXT.RELATED_HOUR_18.BODY.P090,0,47,e6d3f854ac7f99e6f728ee484344e12a88bac881f2044f9c2dd492f9815fde37
PASSION24.TEXT.RELATED_HOUR_18.BODY.P091:0-159,PASSION24.TEXT.RELATED_HOUR_18.BODY.P091,0,159,3844a10ffae62edda23831257989a338f85167559de297f0206d6f97b5c0f9c2
PASSION24.TEXT.RELATED_HOUR_18.BODY.P092:0-38,PASSION24.TEXT.RELATED_HOUR_18.BODY.P092,0,38,45f20d36920864ae6eea59b84528b1e8dc134f02f442a7f32fcbf24462444d75
PASSION24.TEXT.RELATED_HOUR_18.BODY.P093:0-94,PASSION24.TEXT.RELATED_HOUR_18.BODY.P093,0,94,8279cc757fdb47acf812286023d3b02507d650c9665c4c6ee2041774dd538598
PASSION24.TEXT.RELATED_HOUR_18.BODY.P094:0-48,PASSION24.TEXT.RELATED_HOUR_18.BODY.P094,0,48,db5a701abc9f6d4611b948c24dbd7202aecbc27e47a07c84f70b2d54a75797cc
PASSION24.TEXT.RELATED_HOUR_19.BODY.P001:0-18,PASSION24.TEXT.RELATED_HOUR_19.BODY.P001,0,18,e85182b394d1adc6e1b0d60ddf86ffb23e6ab4b1a169a575e2e855883385742b
PASSION24.TEXT.RELATED_HOUR_19.BODY.P002:0-121,PASSION24.TEXT.RELATED_HOUR_19.BODY.P002,0,121,08c89ce0d0052fe27d736aed2081480566a86f9cb8c85f634a9a824c4503a49e
PASSION24.TEXT.RELATED_HOUR_19.BODY.P003:0-88,PASSION24.TEXT.RELATED_HOUR_19.BODY.P003,0,88,6803ce90cbfe425450632487b04542cda39357aaa42edd49097275bbb9fc9837
PASSION24.TEXT.RELATED_HOUR_19.BODY.P004:0-142,PASSION24.TEXT.RELATED_HOUR_19.BODY.P004,0,142,3cb8d2908b3e274e859cca89e23bc017ad9972f797b1d1ea2a5168a42e2b5c91
PASSION24.TEXT.RELATED_HOUR_19.BODY.P005:0-61,PASSION24.TEXT.RELATED_HOUR_19.BODY.P005,0,61,9d0b23f43ce7034976e3c46132f25fadf254f8e731b0668ed9b4518e0362ccfc
PASSION24.TEXT.RELATED_HOUR_19.BODY.P006:0-23,PASSION24.TEXT.RELATED_HOUR_19.BODY.P006,0,23,5b0c105e750a846eaa85eeb5095f22f6267549a8d362205bafa6e6b1bd17b45e
PASSION24.TEXT.RELATED_HOUR_19.BODY.P007:0-119,PASSION24.TEXT.RELATED_HOUR_19.BODY.P007,0,119,dd68e15e146904346ec4784241f52bf4374709385dcb5e45216b863238399ff7
PASSION24.TEXT.RELATED_HOUR_19.BODY.P008:0-94,PASSION24.TEXT.RELATED_HOUR_19.BODY.P008,0,94,0d745a13972bf7f7e6282954d4ff767252b4d4c1c0a4062b8b8da7ed8ce400d5
PASSION24.TEXT.RELATED_HOUR_19.BODY.P009:0-299,PASSION24.TEXT.RELATED_HOUR_19.BODY.P009,0,299,ddb4aa8a9713b702b6d3ff489bdb98c54fe5e504d31123c40b7608fda344a327
PASSION24.TEXT.RELATED_HOUR_19.BODY.P010:0-147,PASSION24.TEXT.RELATED_HOUR_19.BODY.P010,0,147,1fe81b06f4c2c324b5ad246c53e526b8d31b1beba1a02c5aa8dbe833a3524204
PASSION24.TEXT.RELATED_HOUR_19.BODY.P011:0-74,PASSION24.TEXT.RELATED_HOUR_19.BODY.P011,0,74,0176b0bb7c6056922e67bb1b69ae647621130ed9ee567468fdaba93c0f867f47
PASSION24.TEXT.RELATED_HOUR_19.BODY.P012:0-157,PASSION24.TEXT.RELATED_HOUR_19.BODY.P012,0,157,29fe5558dd4f3f8e88ccae42e46ff4d88c138c8166b7ab2bab2bf8777607a64a
PASSION24.TEXT.RELATED_HOUR_19.BODY.P013:0-77,PASSION24.TEXT.RELATED_HOUR_19.BODY.P013,0,77,70ea2d00f615b771ff695e40c757111604126bbe0d4e3fe5e3868a9b958a141f
PASSION24.TEXT.RELATED_HOUR_19.BODY.P014:0-140,PASSION24.TEXT.RELATED_HOUR_19.BODY.P014,0,140,d1aa1f322b9c8db183e7fe2781041bc7609a0775882fcb60487a300bd988fd9d
PASSION24.TEXT.RELATED_HOUR_19.BODY.P015:0-214,PASSION24.TEXT.RELATED_HOUR_19.BODY.P015,0,214,edf3d93c229958170b0b91b0b70cf58d853cf846bd8a3597e5d6cef3ddc9b705
PASSION24.TEXT.RELATED_HOUR_19.BODY.P016:0-153,PASSION24.TEXT.RELATED_HOUR_19.BODY.P016,0,153,6f7dd19597867eb24d635ad185c381ac6c4cefe5074c8be4c60e7f24798ee9de
PASSION24.TEXT.RELATED_HOUR_19.BODY.P017:0-176,PASSION24.TEXT.RELATED_HOUR_19.BODY.P017,0,176,82a823f4dc9c816e83e430ca5c60bf14d98110e6e7b230b03da0b41baa469bdb
PASSION24.TEXT.RELATED_HOUR_19.BODY.P018:0-86,PASSION24.TEXT.RELATED_HOUR_19.BODY.P018,0,86,ccf621773132e07083c609491a27fe32697a78ee18dad627a0f10344303ab8c1
PASSION24.TEXT.RELATED_HOUR_19.BODY.P019:0-192,PASSION24.TEXT.RELATED_HOUR_19.BODY.P019,0,192,d97eb3bdbcf86f7563e7c5c9fb3c35e160730a52c52210be7a5d8f5c833b486f
PASSION24.TEXT.RELATED_HOUR_19.BODY.P020:0-33,PASSION24.TEXT.RELATED_HOUR_19.BODY.P020,0,33,1e0cccd40efb7e67c86c29deaf3a0c51e9b747d9756a7ea49ff3c27ed089ec80
PASSION24.TEXT.RELATED_HOUR_19.BODY.P021:0-38,PASSION24.TEXT.RELATED_HOUR_19.BODY.P021,0,38,400ddaf97530ac5dcc68e83fe719919663551917668581cb12859a7d0c82971f
PASSION24.TEXT.RELATED_HOUR_19.BODY.P022:0-90,PASSION24.TEXT.RELATED_HOUR_19.BODY.P022,0,90,ee65f4b68d6a4af9a8303099ce67cfc006278e1fbef94378c3eac4c4d589d165
PASSION24.TEXT.RELATED_HOUR_19.BODY.P023:0-157,PASSION24.TEXT.RELATED_HOUR_19.BODY.P023,0,157,72f6261f0835348c231bc6e524895531e16b112d885455468b14e3cee6f03c77
PASSION24.TEXT.RELATED_HOUR_19.BODY.P024:0-117,PASSION24.TEXT.RELATED_HOUR_19.BODY.P024,0,117,943f9b1e08880a4cb56b112113f6f08a7020cae45f4b31c74da38258f13543b0
PASSION24.TEXT.RELATED_HOUR_19.BODY.P025:0-166,PASSION24.TEXT.RELATED_HOUR_19.BODY.P025,0,166,787a1781e1767ab8c09d944ca72451535a3f04d3d772c0f8754ecf6bb90d3da9
PASSION24.TEXT.RELATED_HOUR_19.BODY.P026:0-134,PASSION24.TEXT.RELATED_HOUR_19.BODY.P026,0,134,97e952191cf4d9647fb5b5a7d8c2fe4e07a06f94313d2b34913ead938d6b4a7e
PASSION24.TEXT.RELATED_HOUR_19.BODY.P027:0-94,PASSION24.TEXT.RELATED_HOUR_19.BODY.P027,0,94,31d479a57e2d604f57952ac2fa62eb4050da13d8ca2fa173005983e71ae7e79a
PASSION24.TEXT.RELATED_HOUR_19.BODY.P028:0-187,PASSION24.TEXT.RELATED_HOUR_19.BODY.P028,0,187,bc5e0916c85a6185b08e469e67cd0003aef350c1a6ec63c6eefaafa7a0178349
PASSION24.TEXT.RELATED_HOUR_19.BODY.P029:0-116,PASSION24.TEXT.RELATED_HOUR_19.BODY.P029,0,116,44d89be6b342809dbee8238bae0dfd9aaa5f857a5faab7796c0b5e8f33a23463
PASSION24.TEXT.RELATED_HOUR_19.BODY.P030:0-132,PASSION24.TEXT.RELATED_HOUR_19.BODY.P030,0,132,3bade2cdf84373e857f74cbd030a552b28b1729be000efd382850b5e6f5035a7
PASSION24.TEXT.RELATED_HOUR_19.BODY.P031:0-106,PASSION24.TEXT.RELATED_HOUR_19.BODY.P031,0,106,97615c54e6b0b904ab5714d9f3e01c0f854ff1ddfd146c1442f31808e1c3fc1a
PASSION24.TEXT.RELATED_HOUR_19.BODY.P032:0-131,PASSION24.TEXT.RELATED_HOUR_19.BODY.P032,0,131,ff6fab5a60a22d47127212b033b98b7efb75a664d746d441b9b432de7cb5b46d
PASSION24.TEXT.RELATED_HOUR_19.BODY.P033:0-104,PASSION24.TEXT.RELATED_HOUR_19.BODY.P033,0,104,5ea76bb2fb27f49a02f58fa5ff2d4a6fd80460f30021f99351e64e16a6227250
PASSION24.TEXT.RELATED_HOUR_19.BODY.P034:0-140,PASSION24.TEXT.RELATED_HOUR_19.BODY.P034,0,140,81784a405ebb572737b564609267952d015a5dd4e5fbdcb1d7fa53a89b460f15
PASSION24.TEXT.RELATED_HOUR_19.BODY.P035:0-58,PASSION24.TEXT.RELATED_HOUR_19.BODY.P035,0,58,ed6c4a678961fb1e9da32c9f39b33393fb17fc943747aa2aef2745ab9a3cd62d
PASSION24.TEXT.RELATED_HOUR_19.BODY.P036:0-130,PASSION24.TEXT.RELATED_HOUR_19.BODY.P036,0,130,f9e74e8bb0410d5b3cbe9ae40f33745e7aa3f52e6a2b8701513892165c6bd3eb
PASSION24.TEXT.RELATED_HOUR_19.BODY.P037:0-43,PASSION24.TEXT.RELATED_HOUR_19.BODY.P037,0,43,11e207fd7e4114633780f51996cc8418eb05a61f98393e9a5de26116dd706b9a
PASSION24.TEXT.RELATED_HOUR_19.BODY.P038:0-73,PASSION24.TEXT.RELATED_HOUR_19.BODY.P038,0,73,ae91f55df8461d3ade57d3dd2f1191a22210e6dd35dfcfde0f1243b997d8929d
PASSION24.TEXT.RELATED_HOUR_19.BODY.P039:0-73,PASSION24.TEXT.RELATED_HOUR_19.BODY.P039,0,73,57dce8614d579c65c0507030baa226bd38f7077f5574e29d568adf736c86d6b1
PASSION24.TEXT.RELATED_HOUR_19.BODY.P040:0-16,PASSION24.TEXT.RELATED_HOUR_19.BODY.P040,0,16,8dc6c92a2f0af4e13299204e98193557fe140e3f26b1a9f78fbe6bc5a4251bcd
PASSION24.TEXT.RELATED_HOUR_19.BODY.P041:0-138,PASSION24.TEXT.RELATED_HOUR_19.BODY.P041,0,138,81d8a9d59762f2a28fce40e024a6524bffb279fdcdf4cba7bbf9f0bf8804c219
PASSION24.TEXT.RELATED_HOUR_19.BODY.P042:0-521,PASSION24.TEXT.RELATED_HOUR_19.BODY.P042,0,521,e3a4e4caba6ea4a6589919d97a43a64a5997cd946887aa94b6e1ebb0d0fc5848
PASSION24.TEXT.RELATED_HOUR_19.BODY.P043:0-584,PASSION24.TEXT.RELATED_HOUR_19.BODY.P043,0,584,c2bf3bd995e6de5af2dc91d159d14e5b8603e9cc70802223c6e131006a8f91ca
PASSION24.TEXT.RELATED_HOUR_19.BODY.P044:0-79,PASSION24.TEXT.RELATED_HOUR_19.BODY.P044,0,79,6cf3bc8725b13938f03fa5d28166dd4c57c4d45b738531830700fb3bd499080e
PASSION24.TEXT.RELATED_HOUR_19.BODY.P045:0-111,PASSION24.TEXT.RELATED_HOUR_19.BODY.P045,0,111,5c2f2d5b09c0aad7b2b71b2e16b33aa64a6ae71d335cdbaeba51391e4452c3cd
PASSION24.TEXT.RELATED_HOUR_19.BODY.P046:0-425,PASSION24.TEXT.RELATED_HOUR_19.BODY.P046,0,425,516049428d9239cbe5a15bafacf7f23ad121a249d84f71d2b5c75bf6fa84b441
PASSION24.TEXT.RELATED_HOUR_19.BODY.P047:0-61,PASSION24.TEXT.RELATED_HOUR_19.BODY.P047,0,61,57604f9455d7bf848118691b9ddc168224fc9f4698dea4f545657b029cf4319b
PASSION24.TEXT.RELATED_HOUR_19.BODY.P048:0-335,PASSION24.TEXT.RELATED_HOUR_19.BODY.P048,0,335,895bf5127b769c6f98e4fedaad1f63e5e6f27ef324748caf9ca07371480d12e5
PASSION24.TEXT.RELATED_HOUR_19.BODY.P049:0-290,PASSION24.TEXT.RELATED_HOUR_19.BODY.P049,0,290,8b9743a3dd142d397fc35f2b113b45b31af32cbbd943d2e7e407c82d6f2e143a
PASSION24.TEXT.RELATED_HOUR_19.BODY.P050:0-116,PASSION24.TEXT.RELATED_HOUR_19.BODY.P050,0,116,a138db376b83c8f1769873efb4c3d368a54f16397f4c983fb2f2384570647183
PASSION24.TEXT.RELATED_HOUR_19.BODY.P051:0-46,PASSION24.TEXT.RELATED_HOUR_19.BODY.P051,0,46,45caa269ffb8d26b60d452d6b6845e37effdff722a49ff8dd6ba43ab843c595c
PASSION24.TEXT.RELATED_HOUR_19.BODY.P052:0-68,PASSION24.TEXT.RELATED_HOUR_19.BODY.P052,0,68,044780681138f9eeb5530b00c226b3bb93da8d7ea77a8d9f166e6027a1293a88
PASSION24.TEXT.RELATED_HOUR_19.BODY.P053:0-428,PASSION24.TEXT.RELATED_HOUR_19.BODY.P053,0,428,2ae9710dd397833988052c4576d5616a25afe3994bbd1e6ed290e85552d1c9f9
